scorer,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000,DLC_resnet50_BellyCam ModelJun24shuffle1_150000
bodyparts,nose,nose,nose,neck,neck,neck,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,baseoftail,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2022-01-18_101_EB010_bellyCam\img93232.png,544.2308959960938,274.8167724609375,0.00959139782935381,486.47979736328125,262.6795349121094,0.7970797419548035,494.93231201171875,310.3517761230469,0.7655676007270813,519.2559814453125,223.9048309326172,0.7462287545204163,268.5650634765625,338.32586669921875,0.9954706430435181,349.2334899902344,147.994140625,0.9835126996040344,170.4344482421875,199.41629028320312,0.6652407050132751,93.07925415039062,208.35813903808594,0.13141624629497528
labeled-data\2022-01-18_101_EB010_bellyCam\img00556.png,274.22332763671875,192.76773071289062,0.0014244018821045756,516.293212890625,278.97515869140625,0.12016134709119797,429.9317626953125,177.24746704101562,0.025905508548021317,490.1942443847656,227.1945343017578,0.005856695119291544,492.3073425292969,230.20555114746094,0.8607560992240906,274.3349304199219,77.34767150878906,0.5985528826713562,164.656494140625,273.4719543457031,0.9790297746658325,291.34063720703125,190.098388671875,0.3691551685333252
labeled-data\2022-01-18_101_EB010_bellyCam\img63539.png,579.2318115234375,228.81112670898438,0.004211018327623606,518.7890625,266.5210876464844,0.10592175275087357,305.8110656738281,198.04193115234375,0.9310786724090576,305.0769348144531,199.3154296875,0.0013135530753061175,121.16937255859375,373.4398498535156,0.2019100785255432,206.2413330078125,182.9332733154297,0.1429845690727234,116.8415756225586,290.4934997558594,0.9001508951187134,201.73670959472656,184.2691192626953,0.022527512162923813
labeled-data\2022-01-18_101_EB010_bellyCam\img55206.png,447.8846130371094,224.3897247314453,0.0013163158437237144,491.16107177734375,264.4808044433594,0.23177257180213928,325.63623046875,284.1349792480469,0.027662355452775955,445.67138671875,216.92945861816406,0.01482564490288496,443.0686950683594,216.33084106445312,0.7246105670928955,447.83514404296875,217.30294799804688,0.2914353609085083,211.58236694335938,390.2882995605469,0.8437356352806091,25.96556854248047,134.83229064941406,0.017251312732696533
labeled-data\2022-01-18_101_EB010_bellyCam\img83492.png,72.27288818359375,334.0196228027344,0.006038130726665258,78.18225860595703,333.7593688964844,0.0006638798513449728,440.3383483886719,199.6847686767578,0.0018382618436589837,415.4141845703125,385.36724853515625,0.0029332905542105436,186.33827209472656,350.1300354003906,0.04050441086292267,418.04595947265625,385.22265625,0.3068440854549408,161.41720581054688,274.4163513183594,0.22361713647842407,79.1168441772461,339.4267883300781,0.9595819711685181
labeled-data\2022-01-18_101_EB010_bellyCam\img46364.png,496.522705078125,238.3224639892578,0.006297477055341005,494.4109191894531,234.01483154296875,0.014015831984579563,501.61322021484375,241.4792022705078,0.13284754753112793,501.0686340332031,240.1964569091797,0.1705411821603775,279.5807800292969,384.6817932128906,0.9986394047737122,326.6927490234375,167.4308319091797,0.9997804760932922,179.6985321044922,239.81658935546875,0.9983739852905273,93.6988525390625,260.0423583984375,0.7827631235122681
labeled-data\2022-01-18_101_EB010_bellyCam\img34183.png,492.57781982421875,238.17477416992188,0.0029074992053210735,488.6865234375,260.2908630371094,0.008277392946183681,476.78533935546875,334.0011291503906,0.6337779760360718,481.40704345703125,221.5106201171875,0.8862801790237427,481.660400390625,222.99351501464844,0.6567131280899048,287.8916015625,165.1940155029297,0.999293327331543,161.88490295410156,278.4180908203125,0.9757432341575623,92.16498565673828,305.89349365234375,0.051381371915340424
labeled-data\2022-01-18_101_EB010_bellyCam\img74657.png,511.0101318359375,249.72677612304688,0.00016168634465429932,506.4820556640625,276.92529296875,0.0152893653139472,353.6148681640625,319.54681396484375,0.01842295192182064,470.2392578125,233.9568328857422,0.002705860882997513,476.5049743652344,232.44334411621094,0.1455041915178299,100.1760025024414,220.5699462890625,0.0613187775015831,129.2707977294922,293.2174072265625,0.36175358295440674,79.53036499023438,312.05377197265625,0.013224507682025433
