scorer,,,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada
bodyparts,,,nose,nose,neck,neck,leftforepaw,leftforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-01-18_101_EB010_bellyCam,img00556.png,540.5919738273234,270.7052234871786,516.293212890625,278.97515869140625,520.5325241306384,322.0545454633196,343.1982137092099,234.10038809188455,153.92050681308416,353.5243688282964,240.7922120107346,198.69338810673116,164.656494140625,273.4719543457031,52.59540617693375,321.309610684284
labeled-data,2022-01-18_101_EB010_bellyCam,img03262.png,540.3338902290536,274.1887928714522,473.91583768243413,283.77685131961067,492.9131664276271,327.09871090405284,393.88695823460387,225.01872667155834,202.500732421875,388.83306884765625,200.90124352597843,190.78903585459904,129.90543366654578,294.0637754466549,75.01059086681386,332.8385154867895
labeled-data,2022-01-18_101_EB010_bellyCam,img07804.png,553.5993197114487,275.28510350136173,473.43304443359375,267.7904357910156,404.87024369567456,305.5786032206457,483.58884752613073,221.57144060134516,139.2096761951713,345.0369019756621,202.95000593627998,170.60644942635741,127.5178451538086,265.6012268066406,,
labeled-data,2022-01-18_101_EB010_bellyCam,img12712.png,544.3154917834622,269.61297480701427,485.5971571243018,275.80704539835335,519.536816634876,306.6265541037556,410.76641845703125,133.5486602783203,201.33635104323184,421.45884523653024,226.55534673978417,128.16562763108118,113.754150390625,317.72216796875,73.33049695785525,328.75857595809555
labeled-data,2022-01-18_101_EB010_bellyCam,img21914.png,546.5834428735118,278.3515943318251,471.71536155858576,281.7528407397383,466.65872455232204,332.3542007498624,496.37163897607,234.41235119937505,319.81068473450443,391.5845257171322,258.85015869140625,175.55593872070312,116.759521484375,316.54693603515625,64.65306387469877,320.82026779619946
labeled-data,2022-01-18_101_EB010_bellyCam,img34183.png,540.9187963551063,277.63679582778923,488.6865234375,260.2908630371094,476.78533935546875,334.0011291503906,481.40704345703114,223.48372120008088,339.5971224223025,392.6802081434781,287.8916015625,165.1940155029297,161.88490295410156,278.4180908203125,92.16498565673828,305.89349365234375
labeled-data,2022-01-18_101_EB010_bellyCam,img37971.png,540.8844071819382,275.1432632263412,485.68201614797965,279.0914136076659,461.61328125,343.57598876953125,484.17412916340254,234.64045948133094,326.2558215846674,399.39941125112887,269.2840576171875,163.37608337402344,141.3296661376953,273.6962585449219,64.64302825927734,297.5604553222656
labeled-data,2022-01-18_101_EB010_bellyCam,img39351.png,540.6537046406402,275.5740035592653,480.6256946668243,282.9052061786348,464.2050476074219,345.9609680175781,487.54237184785836,242.06853006833262,324.6840788958742,397.7909406570622,269.9124450683594,163.08462524414062,143.96817016601562,270.8381042480469,64.07870483398438,297.2534484863281
labeled-data,2022-01-18_101_EB010_bellyCam,img46364.png,547.8233332333525,270.87863185699837,473.69335781907273,280.3827069909629,511.4787256293106,356.90561561976983,501.0686340332031,240.1964569091797,279.5807800292969,384.6817932128906,326.6927490234375,167.4308319091797,179.6985321044922,239.81658935546875,93.6988525390625,260.0423583984375
labeled-data,2022-01-18_101_EB010_bellyCam,img55206.png,548.5127682646712,275.6903528866729,470.44351040696336,275.33286039927293,331.5555337174301,287.0946308723869,470.33515025491704,221.86221132539754,,,,,96.1559535940973,275.84843675273163,9.194209337886832,286.76107403220345
labeled-data,2022-01-18_101_EB010_bellyCam,img56215.png,544.5514491288494,271.7238500701025,453.08366204858214,271.00984184107966,466.81687081888504,333.32053181836505,332.2834767556667,240.37619415269273,,,,,155.8928680419922,274.5325927734375,81.57557678222656,285.5191955566406
labeled-data,2022-01-18_101_EB010_bellyCam,img63539.png,545.3629776546036,277.88637578423345,492.5234362343738,269.9770911024878,488.2880481508106,309.32524243565507,305.0769348144531,199.3154296875,121.16937255859375,373.4398498535156,217.99174475822423,185.00687538903173,116.8415756225586,290.4934997558594,,
labeled-data,2022-01-18_101_EB010_bellyCam,img71906.png,541.2416161571855,278.8843439119013,493.6927316293161,271.11953276809237,,,483.61751370775414,223.30458313527163,,,173.1334228515625,186.48236083984375,131.43446350097656,297.2971496582031,,
labeled-data,2022-01-18_101_EB010_bellyCam,img73732.png,544.3955162046898,276.04299325750134,469.36909587736614,271.92771950883525,487.842579743123,290.00325609651014,475.5305379772849,218.16857893923935,,,191.6908721923828,158.05709838867188,104.6717529296875,258.8899230957031,53.31709514763867,286.4306877814568
labeled-data,2022-01-18_101_EB010_bellyCam,img74657.png,546.9525677783735,275.30120169747244,506.4820556640625,276.92529296875,381.26289581209005,324.3852188032486,484.06327163651383,238.10403703294634,219.3783172385772,371.37468304754987,100.1760025024414,220.5699462890625,129.2707977294922,293.2174072265625,79.53036499023438,312.05377197265625
labeled-data,2022-01-18_101_EB010_bellyCam,img83341.png,546.3375025644999,275.0041250912833,501.3001403808594,273.4255065917969,423.6356506347656,300.1479797363281,444.52060933451327,177.23404531012568,,,,,108.26620483398438,263.25457763671875,45.95443171956845,279.56664248870055
