scorer,,,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada
bodyparts,,,nose,nose,neck,neck,leftforepaw,leftforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-03-19_103_EB013_bellyCam,img00067.png,494.54657090154154,230.34859512043352,464.876708984375,226.42227172851562,524.66796875,237.16175842285156,466.1392822265625,143.3754119873047,196.1505126953125,343.8399658203125,251.01654514428526,124.58737216119306,173.70160430844697,206.34307975848424,93.76729438892863,184.0539752888767
labeled-data,2022-03-19_103_EB013_bellyCam,img00765.png,510.12415466943594,239.41592552073928,476.61798095703125,222.90631103515625,532.34375,254.08721923828125,521.6971164727181,175.82436601477718,194.5203857421875,302.12054443359375,236.45617832617137,133.30376368471525,172.15566932408342,170.5775987234128,124.02331817499959,147.41228072516867
labeled-data,2022-03-19_103_EB013_bellyCam,img00970.png,507.17038361294203,240.98794067255812,478.5716857910156,222.72088623046875,528.8520951091434,253.17706932083752,523.6185642266244,174.9291786368475,191.70262145996094,305.0956726074219,,,167.59873662744553,172.80035326160453,123.65884170373471,153.41018149646953
labeled-data,2022-03-19_103_EB013_bellyCam,img03887.png,518.5089341726316,246.9060311895999,457.2900390625,221.85304260253906,503.1274909214967,226.7788923654545,470.2886318182973,140.26737083450934,146.2113800048828,385.5188224744855,246.1111987761892,121.84702743943029,136.12220358357604,234.60066361203894,88.46760116164393,248.4866822094865
labeled-data,2022-03-19_103_EB013_bellyCam,img04242.png,524.6877314755125,239.7590867605221,450.5981750488281,230.7854766845703,508.0729675292969,242.66551208496094,378.5146398145379,145.54008827447598,183.14634704589844,354.9364013671875,233.57483456043622,135.89889620523456,130.83453254620332,258.6898993687624,91.68326538276443,271.57488431107356
labeled-data,2022-03-19_103_EB013_bellyCam,img05758.png,527.2799072265625,243.4495391845703,484.1276550292969,233.269775390625,509.2798156738281,264.6127014160156,527.890869140625,204.8939971923828,245.0595009576524,333.8461447879506,255.16805614507842,132.15000346100913,175.29079499497527,196.29541224301562,108.13630851443975,195.69927466568305
labeled-data,2022-03-19_103_EB013_bellyCam,img06408.png,515.13818359375,235.4242401123047,455.955810546875,229.52537536621094,516.2074584960938,254.02610778808594,491.7486877441406,149.51942443847656,202.4600067138672,335.8661193847656,262.3013698947115,132.96636767352152,160.31736526330508,202.74899147144822,106.64915237268008,185.10019675462365
labeled-data,2022-03-19_103_EB013_bellyCam,img08067.png,512.487114104272,246.55055785878812,451.420166015625,219.01663208007812,491.66204833984375,242.43911743164062,460.9415052804935,140.05784721453892,147.02098083496094,372.17523193359375,238.66054394827296,120.20024536640824,144.19034362538963,221.2210270269295,89.63604995695789,213.90205679783531
labeled-data,2022-03-19_103_EB013_bellyCam,img09132.png,507.91219856944826,231.36834258715703,474.6485290527344,218.5519561767578,523.8934326171875,239.9189453125,503.3075866699219,167.2718963623047,213.41366577148438,346.1712951660156,234.68677044332202,134.6877220423687,140.266862107117,261.5796618601543,94.81150649484658,269.70406356716273
labeled-data,2022-03-19_103_EB013_bellyCam,img09483.png,515.6135864257812,243.58978271484375,458.1434326171875,234.9791717529297,518.4144897460938,282.91796875,360.700439453125,130.28036499023438,239.58743286132812,361.2528076171875,246.77898723829207,195.99893464595283,156.5291290283203,271.09979248046875,91.83878929344564,267.16470387605165
labeled-data,2022-03-19_103_EB013_bellyCam,img10088.png,496.2688816900173,234.4445783263805,462.3254089355469,226.69854736328125,522.9395141601562,227.58518981933594,450.88818359375,137.39158630371094,210.82171630859375,385.2715148925781,225.762939453125,130.2303924560547,147.57797241210938,259.4901428222656,87.11033677449228,274.5185139829804
labeled-data,2022-03-19_103_EB013_bellyCam,img10466.png,508.62004631629856,250.59236006960174,473.60577392578125,224.54226684570312,522.7471566778811,234.25869521935977,461.2764592110157,148.78603105256968,243.4878387451172,342.18756103515625,257.88016353611835,128.46394526494015,187.61986442391293,221.1154387685433,105.49163734166154,197.56551612076117
labeled-data,2022-03-19_103_EB013_bellyCam,img10541.png,537.0430908203125,217.1507568359375,488.6427001953125,219.11245727539062,523.23779296875,229.0634307861328,458.2464052583374,134.741832808972,235.469482421875,341.75836181640625,258.34346462768974,126.21328071768869,165.4665985107422,221.2721710205078,95.54135391203602,208.1488040820883
labeled-data,2022-03-19_103_EB013_bellyCam,img10899.png,515.0614479854869,242.59935027885672,473.32012939453125,228.8160858154297,542.6995239257812,248.3358612060547,504.4449768066406,165.55784606933594,201.53175354003906,344.80328369140625,243.16430591857784,115.6275113993895,171.50536132558494,220.38858520634813,88.89492149432402,210.88972136371655
labeled-data,2022-03-19_103_EB013_bellyCam,img10995.png,519.6029663085938,248.9546661376953,474.8313903808594,228.54074096679688,541.5787353515625,247.48277282714844,507.8993582146969,161.25383743381389,201.3187713623047,346.61505126953125,247.27226644350253,124.43245560549644,160.68997192382812,227.3666534423828,101.27996741978654,212.55216383839928
