scorer,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada
bodyparts,nose,nose,neck,neck,leftforepaw,leftforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,tail,tail
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\2021-05-20_102_EB002_bellyCam\img00850.png,566.7192448901308,242.35560852649462,517.6206641459804,245.16124171187465,538.6629130363306,348.96966957093537,,,437.6601183626499,365.8034686832155,425.03476902843977,124.51901474053375,234.25171242259842,224.1189928215245,117.81793522932753,225.5218094142145
labeled-data\2021-05-20_102_EB002_bellyCam\img01593.png,568.1220614828209,240.95279193380458,517.6206641459804,247.96687489725463,548.4826291851607,340.5527700147953,572.3305112608908,212.89646008000437,378.7418214696694,370.0119184612855,416.61786947229973,117.5049317770837,218.82072990300833,219.91054304345442,110.80385226587748,190.45139459696424
labeled-data\2021-05-20_102_EB002_bellyCam\img02171.png,568.1220614828209,240.95279193380458,530.2460134801905,247.96687489725463,534.4544632582606,347.5668529782454,,,353.4911228012493,386.8457175735657,,,227.23762945914837,146.9640802235739,119.22075182201752,111.89366540632363
labeled-data\2021-05-20_102_EB002_bellyCam\img02460.png,566.7192448901308,240.95279193380458,526.0375637021206,250.77250808263466,535.8572798509506,343.35840320017536,,,347.8798564304892,375.6231848320456,,,231.44607923721833,146.9640802235739,112.20666885856747,118.90774836977369
labeled-data\2021-05-20_102_EB002_bellyCam\img03863.png,,,542.8713628144006,238.1471587484246,,,,,485.35588251411025,392.4569839443257,476.9389829579702,144.1584470381939,267.9193106471587,239.5499753411146,154.29116663926777,247.96687489725463
labeled-data\2021-05-20_102_EB002_bellyCam\img04283.png,566.7192448901308,240.95279193380458,499.38404844101035,246.56405830456464,534.4544632582606,334.94150364403527,563.9136117047508,182.0344950408242,377.3390048769794,358.78938571976545,370.32492191352935,116.10211518439371,213.20946353224826,226.92462600690448,100.98413611704746,224.1189928215245
labeled-data\2021-05-20_102_EB002_bellyCam\img04917.png,566.7192448901308,240.95279193380458,523.2319305167405,238.1471587484246,580.747410817031,327.9274206805852,565.3164282974408,151.17253000164396,409.6037865088497,365.8034686832155,451.68828428955,137.14436407474386,228.64044605183835,215.7020932653844,120.6235684147075,190.45139459696424
labeled-data\2021-05-20_102_EB002_bellyCam\img05490.png,566.7192448901308,240.95279193380458,523.2319305167405,246.56405830456464,540.0657296290207,341.9555866074853,580.747410817031,203.07674393117435,391.3671708038795,375.6231848320456,443.27138473340995,139.9499972601239,210.40383034686818,186.24294481889422,106.5954024878074,160.992246150474
labeled-data\2021-05-20_102_EB002_bellyCam\img06099.png,568.1220614828209,242.35560852649462,519.0234807386705,245.16124171187465,526.0375637021206,344.76121979286535,,,374.5333716915994,371.41473505397556,371.72773850621934,123.11619814784376,209.0010137541782,159.589429557784,123.4292016000876,100.67113266480357
labeled-data\2021-05-20_102_EB002_bellyCam\img06915.png,568.1220614828209,240.95279193380458,521.8291139240505,252.1753246753247,526.0375637021206,355.9837525343854,,,374.5333716915994,368.60910186859553,374.5333716915994,124.51901474053375,217.41791331031823,162.39506274316403,130.44328456353765,95.05986629404356
labeled-data\2021-05-20_102_EB002_bellyCam\img07590.png,569.5248780755109,238.1471587484246,521.8291139240505,254.98095786070468,527.4403802948106,353.17811934900544,,,375.9361882842894,381.23445120280564,375.9361882842894,127.32464792591378,203.38974738341813,152.575346594334,,
labeled-data\2021-05-20_102_EB002_bellyCam\img09007.png,563.9136117047508,235.34152556304457,467.1192668091401,235.34152556304457,479.7446161433502,281.6344731218149,,,,,241.26579538604847,128.72746451860377,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img09825.png,565.3164282974408,235.34152556304457,475.5361663652801,226.92462600690448,524.6347471094305,256.3837744533947,,,,,,,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img10691.png,566.7192448901308,240.95279193380458,495.1755986629403,233.93870897035453,552.6910789632307,278.82883993643486,,,,,,,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img11786.png,568.1220614828209,238.1471587484246,490.9671488848703,235.34152556304457,378.7418214696694,266.2034906022248,526.0375637021206,149.76971340895392,288.96155953750883,311.09362156830514,95.37286974628739,168.0063291139241,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img11883.png,569.5248780755109,238.1471587484246,474.1333497725901,233.93870897035453,,,,,,,,,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img12109.png,566.7192448901308,239.5499753411146,495.1755986629403,232.53589237766454,425.03476902843977,256.3837744533947,531.6488300728806,142.75563044550387,291.7671927228888,295.662639048715,,,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img12161.png,566.7192448901308,233.93870897035453,479.7446161433502,225.5218094142145,528.8431968875005,276.02320675105483,381.5474546550495,124.51901474053375,169.72214915885797,298.468272234095,302.98972546440893,110.49084881363365,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img12202.png,565.3164282974408,238.14715874842454,482.55024932873016,236.74434215573456,387.15872102580954,263.3978574168448,,,294.5728259082688,288.64855608526494,,,,,,
labeled-data\2021-05-20_102_EB002_bellyCam\img14311.png,568.1220614828209,239.5499753411146,469.92489999452016,239.5499753411146,,,,,,,,,,,,
