scorer,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000
bodyparts,nose,nose,nose,neck,neck,neck,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,baseoftail,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2021-06-19_101_EB004_bellyCam\img003940.png,576.9010620117188,308.4104309082031,0.05028802156448364,538.663330078125,236.60601806640625,0.009200185537338257,533.382080078125,242.4570770263672,0.9298397302627563,530.0372314453125,241.55157470703125,0.013023018836975098,196.90386962890625,324.28045654296875,0.9645034074783325,196.919189453125,323.07781982421875,0.14628997445106506,475.7973937988281,145.44989013671875,0.013039946556091309,473.101318359375,147.7800750732422,0.40637680888175964
labeled-data\2021-06-19_101_EB004_bellyCam\img020986.png,514.2647705078125,137.39515686035156,0.012182027101516724,504.15228271484375,143.287841796875,0.008368611335754395,561.7550048828125,323.7203063964844,0.9921018481254578,509.2779846191406,123.00176239013672,0.05880424380302429,273.5030517578125,322.7816162109375,0.9989663362503052,509.6410827636719,123.08773040771484,0.00599139928817749,165.49493408203125,196.5762481689453,0.9887058734893799,525.1256713867188,212.34686279296875,0.11235171556472778
labeled-data\2021-06-19_101_EB004_bellyCam\img048728.png,515.2144165039062,124.68195343017578,0.00708886981010437,491.2495422363281,136.79176330566406,0.17163002490997314,551.8953247070312,308.7954406738281,0.9967184066772461,492.6681213378906,160.4313507080078,0.7467045187950134,235.19454956054688,330.43707275390625,0.33220601081848145,491.2763977050781,160.70904541015625,0.014053791761398315,152.16615295410156,213.44566345214844,0.8780559301376343,150.45901489257812,215.45530700683594,0.1389656662940979
labeled-data\2021-06-19_101_EB004_bellyCam\img039196.png,573.881103515625,307.6246643066406,0.08421465754508972,549.6173095703125,399.76629638671875,0.005090296268463135,550.5592041015625,342.2880859375,0.9984057545661926,507.1147155761719,126.10405731201172,0.1584899127483368,240.18161010742188,339.1008605957031,0.9966611862182617,505.41998291015625,128.66915893554688,0.006817519664764404,171.3703155517578,219.25962829589844,0.995681881904602,84.6526107788086,230.03619384765625,0.4913652539253235
labeled-data\2021-06-19_101_EB004_bellyCam\img013719.png,579.01025390625,300.8070983886719,0.034339070320129395,525.0950317382812,160.79757690429688,0.004044264554977417,513.9630737304688,327.2812194824219,0.9634145498275757,487.9781188964844,83.8659896850586,0.12405997514724731,174.50099182128906,323.0309753417969,0.9958550930023193,250.7974090576172,66.19062042236328,0.0032353103160858154,123.64027404785156,196.4337921142578,0.9924801588058472,468.3736572265625,143.95761108398438,0.10970133543014526
labeled-data\2021-06-19_101_EB004_bellyCam\img060015.png,195.30203247070312,239.40463256835938,0.004057198762893677,561.0372314453125,391.744384765625,0.03705120086669922,564.340576171875,323.2996826171875,0.998052716255188,532.1264038085938,156.72943115234375,0.36540359258651733,334.5633544921875,333.0770568847656,0.9982245564460754,332.1966247558594,109.45459747314453,0.052773505449295044,194.5276641845703,244.2443389892578,0.9952975511550903,102.37640380859375,272.08441162109375,0.3461892306804657
labeled-data\2021-06-19_101_EB004_bellyCam\img069546.png,555.1778564453125,180.9582061767578,0.0655125081539154,491.9302062988281,132.47561645507812,0.00894823670387268,566.5536499023438,323.4002380371094,0.9994038343429565,544.1126708984375,168.2379608154297,0.08365711569786072,348.60528564453125,304.6987609863281,0.9983702898025513,389.2626953125,114.91812133789062,0.9546668529510498,225.0261688232422,192.06298828125,0.9787536263465881,222.10885620117188,195.87747192382812,0.0389733612537384
labeled-data\2021-06-19_101_EB004_bellyCam\img049714.png,578.2154541015625,308.0014343261719,0.4080113470554352,550.5537109375,301.84454345703125,0.003653496503829956,557.110595703125,281.7314147949219,0.9966240525245667,507.2449645996094,105.87272644042969,0.03117486834526062,273.7904357910156,326.46240234375,0.9984840154647827,330.62725830078125,111.8053207397461,0.13998201489448547,182.4180450439453,221.98219299316406,0.9959052801132202,91.69158935546875,239.49627685546875,0.7434090375900269
