scorer,,,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada,Andrada
bodyparts,,,nose,nose,neck,neck,leftforepaw,leftforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,tail,tail
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,2022-03-19_103_EB012_bellyCam,img00525.png,517.5075073242188,247.349365234375,463.0858154296875,238.34335327148438,485.1481628417969,299.92742919921875,442.6473083496094,98.52511596679688,340.03173828125,371.3477478027344,197.3282417729946,92.15760439905762,199.64199950950302,267.7481314700716,105.1497467913697,298.38312876063856
labeled-data,2022-03-19_103_EB012_bellyCam,img01211.png,518.7348022460938,247.039794921875,485.2470703125,245.31341552734375,544.4272447448822,331.52531474709195,512.19140625,132.89462280273438,400.31951904296875,377.77294921875,302.8580103319465,124.47184433396149,220.8912354518688,276.30439767790966,114.65781260546532,304.1610807794636
labeled-data,2022-03-19_103_EB012_bellyCam,img01310.png,521.2877807617188,245.62173461914062,479.3709411621094,236.15562438964844,548.5716552734375,287.2191467285156,469.6050720214844,110.38265228271484,391.2781408402002,360.50379881572195,316.6889148114592,106.4525391451869,228.54067993164062,227.04815673828125,144.41041564941406,234.38626098632812
labeled-data,2022-03-19_103_EB012_bellyCam,img03034.png,522.3443494520557,241.66748420527762,489.05902099609375,243.54409790039062,564.8873681309879,281.89932001874723,,,429.8433776648751,362.0604955972001,311.67101562913433,113.29976327041504,217.37864685058594,275.1678161621094,111.16596984863281,309.26672484589557
labeled-data,2022-03-19_103_EB012_bellyCam,img03342.png,521.4237060546875,244.04696655273438,494.803466796875,243.40890502929688,,,507.87169922288444,125.89361022122353,435.0450744628906,385.72467041015625,309.69301029111546,91.24512466055523,221.61228568983137,290.71853927390055,117.73826469437262,289.0417267588005
labeled-data,2022-03-19_103_EB012_bellyCam,img03527.png,522.7728711598995,239.9753150158245,469.4289855957031,232.76051330566406,514.298580351206,264.21700198619976,,,,,373.46859606584394,32.90296069216521,225.70214241196743,243.44661750033026,115.54851225032439,202.84467908022577
labeled-data,2022-03-19_103_EB012_bellyCam,img03545.png,527.0989990234375,246.49853515625,478.6658020019531,241.2397918701172,535.1990356445312,300.930419921875,459.43697652921117,97.40054123866554,317.8255310058594,374.69671630859375,302.9490966796875,76.49654388427734,208.72092368714465,287.3856259110823,100.07587011881384,289.6848952467293
labeled-data,2022-03-19_103_EB012_bellyCam,img03926.png,521.3472900390625,246.60227966308594,469.73114013671875,242.24539184570312,543.3375536861314,310.2167907508126,441.80796658146073,117.27400674455356,271.7897033691406,371.0159606933594,145.22213745117188,156.28062438964844,148.65305455176906,303.7522244262831,93.76349915034257,323.1953649259433
labeled-data,2022-03-19_103_EB012_bellyCam,img05006.png,520.6494750976562,243.74867248535156,465.4248352050781,236.4325408935547,511.48394775390625,280.76348876953125,436.564697265625,128.0334930419922,344.20440673828125,354.9233703613281,159.16250423525184,116.00818748248253,158.9427156960577,312.866560705214,106.81689036012006,338.38504961595345
labeled-data,2022-03-19_103_EB012_bellyCam,img05089.png,538.5217895507812,248.68722534179688,457.0803527832031,234.23953247070312,520.6926879882812,261.4826354980469,315.34765625,120.34981536865234,222.4099248771456,376.10682615947195,257.1410556221674,110.58524586985277,131.4914274666515,266.55807836961657,83.99773702725793,267.3781924629876
labeled-data,2022-03-19_103_EB012_bellyCam,img05241.png,516.4083862304688,247.64385986328125,448.8134460449219,250.70481872558594,494.7765808105469,314.48681640625,365.27052608170345,161.15516174729845,,,306.7241847232833,153.26004152871235,,,,
labeled-data,2022-03-19_103_EB012_bellyCam,img05477.png,530.898681640625,242.18780517578125,479.7615051269531,227.49253845214844,541.8318481445312,260.8095703125,470.2740478515625,97.49199676513672,344.28314935618164,374.8856860310219,221.2307835294008,129.300620563697,190.64391309013513,275.8478747345609,101.2919036374235,307.95304057406577
labeled-data,2022-03-19_103_EB012_bellyCam,img05526.png,547.0249633789062,248.2174835205078,473.9995422363281,227.58523559570312,527.919189453125,259.4658508300781,453.00836794059353,92.48342807262554,320.72000485387207,377.85687743727186,215.2382405564258,126.15591332082931,154.32257267114642,273.29624999523895,98.13213871551324,302.01470077935016
labeled-data,2022-03-19_103_EB012_bellyCam,img06597.png,503.6954650878906,247.41761779785156,464.7232360839844,231.8479461669922,526.3997802734375,253.08934020996094,442.2777099609375,87.3251953125,238.24537658691406,326.5181579589844,315.42829298494974,153.51303380695379,139.0600278597962,213.79612747158444,93.9110899344812,196.89686767258195
labeled-data,2022-03-19_103_EB012_bellyCam,img06698.png,515.0719604492188,236.93203735351562,475.259033203125,225.77294921875,551.2042846679688,244.93130493164062,483.16202145543457,126.11175599384836,372.5547790527344,349.2593078613281,274.2867255150112,121.64501589808106,164.87087143611097,283.92723747078793,94.91649575981148,301.5994468979717
labeled-data,2022-03-19_103_EB012_bellyCam,img06821.png,516.7914989242131,239.06451488887205,484.4212951660156,224.9725341796875,547.5209350585938,250.24366760253906,473.68829345703125,109.60689544677734,386.54510498046875,350.7758483886719,273.7259240185192,111.01682006422504,202.2539653196386,284.8985982647413,99.9756985598317,300.73133203593846
