scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000
bodyparts,,,nose,nose,nose,neck,neck,neck,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,baseoftail,tail,tail,tail
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,2022-07-04_101_EB017_bellyCam,img10223.png,543.8992309570312,269.1813049316406,0.998813271522522,514.1220092773438,259.760009765625,0.5474829077720642,483.1270751953125,319.6107482910156,0.9152687191963196,417.6588134765625,202.52516174316406,0.8333761096000671,137.38980102539062,375.990478515625,0.9969964027404785,416.3977966308594,200.619873046875,0.6351873874664307,131.53543090820312,376.6143798828125,0.009003623388707638,114.44303131103516,411.4084777832031,0.04498528689146042
labeled-data,2022-07-04_101_EB017_bellyCam,img14794.png,542.005859375,268.2144470214844,0.9992153644561768,507.68255615234375,248.220458984375,0.7139752507209778,500.5250244140625,314.2300720214844,0.9974249601364136,329.24249267578125,161.8185577392578,0.28659117221832275,118.04063415527344,342.78564453125,0.9728326201438904,249.29380798339844,141.32447814941406,0.9988564252853394,244.38775634765625,139.4190216064453,0.009427138604223728,101.36697387695312,214.97274780273438,0.3392694592475891
labeled-data,2022-07-04_101_EB017_bellyCam,img17938.png,541.4093627929688,270.6964111328125,0.9964799284934998,492.0551452636719,278.7462158203125,0.9377166628837585,470.9874267578125,227.66378784179688,0.1014665886759758,469.843017578125,228.2926483154297,0.8961709141731262,153.3268280029297,342.3647766113281,0.9988595247268677,222.98521423339844,124.050537109375,0.9983079433441162,213.2808380126953,131.64988708496094,0.006427046377211809,92.20785522460938,331.77886962890625,0.2553389370441437
labeled-data,2022-07-04_101_EB017_bellyCam,img00980.png,109.8994140625,269.9476623535156,0.018108950927853584,156.13412475585938,334.6748046875,0.004468969535082579,172.2044677734375,332.2329406738281,0.002553259953856468,167.48086547851562,326.54632568359375,0.009517575614154339,165.33970642089844,334.9557800292969,0.06659611314535141,321.2512512207031,162.45860290527344,0.0618395134806633,111.9990005493164,276.98065185546875,0.9732910990715027,316.48309326171875,165.60028076171875,0.9070733785629272
labeled-data,2022-07-04_101_EB017_bellyCam,img00593.png,542.9072875976562,267.42626953125,0.9831039905548096,498.72222900390625,275.0094909667969,0.6813031435012817,416.2982177734375,293.78594970703125,0.8490327000617981,501.4068908691406,207.05372619628906,0.9711189270019531,413.4576721191406,291.85772705078125,0.29287371039390564,144.2331085205078,138.47991943359375,0.2981744408607483,136.81629943847656,136.93087768554688,0.006797766778618097,139.456787109375,140.0403594970703,0.5415362119674683
labeled-data,2022-07-04_101_EB017_bellyCam,img01376.png,542.3106079101562,269.5621032714844,0.9996551275253296,515.7271728515625,240.1363067626953,0.40797075629234314,500.94219970703125,312.4293518066406,0.999393105506897,502.2938537597656,309.0578918457031,0.019694188609719276,145.31854248046875,320.9169006347656,0.9743725657463074,211.2496795654297,136.8660888671875,0.023540286347270012,133.4158477783203,316.6084899902344,0.009878797456622124,94.58607482910156,331.13153076171875,0.6545720100402832
labeled-data,2022-07-04_101_EB017_bellyCam,img19343.png,543.7389526367188,270.2486572265625,0.9989913105964661,492.3515625,258.79388427734375,0.675784707069397,486.8646240234375,303.14764404296875,0.999785840511322,412.792724609375,175.84860229492188,0.9966503977775574,240.36729431152344,345.6180114746094,0.9991376399993896,409.9858093261719,176.7210235595703,0.04433482885360718,158.2723388671875,236.4615478515625,0.009047817438840866,89.49324035644531,228.3934326171875,0.8820248246192932
labeled-data,2022-07-04_101_EB017_bellyCam,img02318.png,544.9522094726562,268.4647521972656,0.9979204535484314,508.5372009277344,270.9749450683594,0.54127037525177,394.10797119140625,357.3848571777344,0.16817083954811096,493.65093994140625,218.7249755859375,0.9983591437339783,391.88665771484375,356.748779296875,0.9942838549613953,134.00706481933594,144.98037719726562,0.4265526235103607,78.9688720703125,335.1296691894531,0.006900272332131863,124.60577392578125,150.07525634765625,0.3770236074924469
