scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000,DLC_resnet50_BellyCam ModelJun24shuffle1_1030000
bodyparts,,,nose,nose,nose,neck,neck,neck,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,baseoftail,tail,tail,tail
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,2021-09-03_101_EB009_bellyCam,img01436.png,575.3943481445312,242.21185302734375,0.9997069239616394,476.0059509277344,258.7394104003906,0.044824205338954926,518.31787109375,318.18115234375,0.9981213212013245,460.8259582519531,194.87425231933594,0.9999938011169434,283.5231018066406,357.5335998535156,0.9976141452789307,519.9453125,316.1588439941406,0.0027947581838816404,214.235107421875,202.0062713623047,0.9999499320983887,121.04330444335938,199.13360595703125,0.24816294014453888
labeled-data,2021-09-03_101_EB009_bellyCam,img47192.png,575.1958618164062,299.8830871582031,0.008888733573257923,505.9166259765625,267.8370361328125,0.0021894013043493032,369.4852294921875,381.6369323730469,0.007370624225586653,524.4120483398438,265.9654541015625,0.9974351525306702,361.3719787597656,377.9527587890625,0.7990772128105164,284.4077453613281,127.7084732055664,0.9993081092834473,187.86485290527344,236.22557067871094,0.7280054092407227,207.93186950683594,195.3704376220703,0.004122229292988777
labeled-data,2021-09-03_101_EB009_bellyCam,img45208.png,577.599609375,299.5145263671875,0.14985346794128418,524.1361083984375,270.4381103515625,0.0010644769063219428,500.470703125,368.8846435546875,0.007493280805647373,532.8782348632812,263.2733154296875,0.9956602454185486,179.05853271484375,151.6260223388672,0.9968949556350708,361.18707275390625,404.47650146484375,0.9835150241851807,499.67938232421875,372.1608581542969,0.0008638522704131901,147.25547790527344,256.3252868652344,0.9483234286308289
labeled-data,2021-09-03_101_EB009_bellyCam,img58041.png,578.4617309570312,249.65567016601562,0.8586271405220032,507.1927185058594,266.0870361328125,0.0013385688653215766,305.1793518066406,384.2767028808594,0.027038751170039177,498.5562744140625,285.8277893066406,0.8945935964584351,301.2118835449219,380.2545166015625,0.9840064644813538,297.96795654296875,136.19105529785156,0.9777381420135498,512.2732543945312,354.2054748535156,0.004647522233426571,100.57811737060547,136.28929138183594,0.005116956774145365
labeled-data,2021-09-03_101_EB009_bellyCam,img13296.png,559.0243530273438,248.63720703125,0.076730877161026,516.9420166015625,238.99452209472656,0.00118218082934618,549.5618896484375,225.64837646484375,0.004393072798848152,549.1341552734375,225.87387084960938,0.9972332119941711,324.178955078125,362.29547119140625,0.9944719076156616,302.155517578125,111.77372741699219,0.9999775886535645,323.4492492675781,362.3155517578125,0.0008225332130677998,328.91497802734375,357.0838623046875,0.0004230460908729583
labeled-data,2021-09-03_101_EB009_bellyCam,img37219.png,577.541748046875,247.125732421875,0.9995548129081726,522.6939086914062,261.7243957519531,0.013208320364356041,280.1551513671875,403.5524597167969,0.3716809153556824,502.90850830078125,294.7652587890625,0.9996455907821655,173.99913024902344,126.31684875488281,0.8210354447364807,499.1258850097656,353.4973449707031,0.981607973575592,583.3074951171875,248.9517059326172,0.002802036702632904,-1.5860819816589355,207.85345458984375,0.0005024492274969816
labeled-data,2021-09-03_101_EB009_bellyCam,img48612.png,572.7675170898438,239.9460906982422,0.0007995512569323182,193.3703155517578,235.50119018554688,0.002799907000735402,561.4933471679688,212.70164489746094,0.2773546576499939,559.7178344726562,214.38250732421875,0.10330649465322495,559.7579345703125,213.60214233398438,0.033993419259786606,263.8528137207031,129.32159423828125,0.9994491934776306,173.83721923828125,248.17315673828125,0.7225549817085266,-3.204568386077881,207.9857940673828,0.0005965857417322695
labeled-data,2021-09-03_101_EB009_bellyCam,img10179.png,573.8433837890625,240.83505249023438,0.9435018301010132,536.1341552734375,253.51840209960938,0.0009533836855553091,519.0825805664062,252.0435028076172,0.0035658790729939938,519.3018798828125,255.75880432128906,0.9941655397415161,376.8833923339844,358.8224792480469,0.01676996238529682,329.4792785644531,123.97911834716797,0.9998171925544739,230.38729858398438,222.04005432128906,0.0055246176198124886,231.66436767578125,221.75389099121094,0.0007552141905762255
