scorer,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000,DLC_resnet50_BellyCam ModelJun24shuffle1_50000
bodyparts,nose,nose,nose,neck,neck,neck,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,baseoftail,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\2021-03-01_101_CB007_bellyCam\img08065.png,85.009765625,251.8254852294922,0.21553829312324524,142.57456970214844,246.35711669921875,0.764485239982605,93.23487854003906,218.21446228027344,0.9928865432739258,213.0045928955078,244.21578979492188,0.45386654138565063,163.126953125,135.197265625,0.9237146377563477,479.1072692871094,396.4896240234375,0.9990338087081909,482.84796142578125,397.54620361328125,0.015626072883605957,93.35562896728516,220.4103240966797,0.005003452301025391
labeled-data\2021-03-01_101_CB007_bellyCam\img13876.png,90.46451568603516,252.45668029785156,0.927097737789154,140.9744873046875,246.0691375732422,0.944778561592102,111.7772445678711,222.9709930419922,0.9992901086807251,226.65647888183594,101.5167236328125,0.9392930269241333,229.27577209472656,103.1685562133789,0.10867047309875488,462.0872497558594,480.0224304199219,0.9976645708084106,519.226806640625,409.9280090332031,0.989140510559082,520.2418212890625,414.96856689453125,0.007302463054656982
labeled-data\2021-03-01_101_CB007_bellyCam\img05002.png,83.44819641113281,248.2530059814453,0.969075620174408,134.7364044189453,245.2957305908203,0.24326321482658386,115.54924774169922,230.98419189453125,0.94629967212677,244.88270568847656,97.67010498046875,0.8807952404022217,244.13864135742188,97.72122955322266,0.10902950167655945,440.45416259765625,482.0877380371094,0.9859600067138672,508.36407470703125,406.9445495605469,0.9983202815055847,441.4184875488281,481.15374755859375,0.009423762559890747
labeled-data\2021-03-01_101_CB007_bellyCam\img14045.png,90.43624877929688,252.57884216308594,0.8922979831695557,141.61285400390625,246.04754638671875,0.9451887011528015,111.51380920410156,223.11122131347656,0.9990510940551758,227.28260803222656,101.06123352050781,0.977505087852478,229.83926391601562,102.85427856445312,0.10312193632125854,460.1797180175781,480.55328369140625,0.9986375570297241,516.9707641601562,410.1010437011719,0.9278402328491211,523.556640625,419.5122985839844,0.004208952188491821
labeled-data\2021-03-01_101_CB007_bellyCam\img02982.png,80.41954040527344,238.1722412109375,0.039727598428726196,174.28025817871094,241.18014526367188,0.23648586869239807,108.38290405273438,248.5335235595703,0.7433139085769653,105.88721466064453,251.38442993164062,0.9039785265922546,321.57293701171875,79.28194427490234,0.9601184129714966,566.0194091796875,344.917236328125,0.9959218502044678,527.9190063476562,259.44110107421875,0.9974731802940369,96.1142807006836,251.17373657226562,0.009054452180862427
labeled-data\2021-03-01_101_CB007_bellyCam\img06313.png,558.0574951171875,357.9173583984375,0.03517657518386841,133.5220489501953,244.3552703857422,0.9934967756271362,88.25697326660156,231.30130004882812,0.9550820589065552,200.89236450195312,247.24925231933594,0.9547698497772217,149.84890747070312,147.90744018554688,0.9757605791091919,457.49468994140625,395.0558166503906,0.9979736804962158,302.0994567871094,64.77923583984375,0.022086650133132935,79.40956115722656,233.03724670410156,0.009626656770706177
labeled-data\2021-03-01_101_CB007_bellyCam\img04589.png,75.26232147216797,245.54608154296875,0.4778152108192444,133.06214904785156,246.65106201171875,0.2067241072654724,38.072364807128906,216.60520935058594,0.524193286895752,114.80602264404297,253.83486938476562,0.9487729072570801,573.6921997070312,252.73361206054688,0.10133960843086243,434.2751159667969,480.22052001953125,0.9462483525276184,509.0289306640625,389.82672119140625,0.9907851815223694,573.9031372070312,259.98004150390625,0.005689948797225952
labeled-data\2021-03-01_101_CB007_bellyCam\img07326.png,85.25582122802734,252.29444885253906,0.19526103138923645,142.4271697998047,246.3668670654297,0.7691349387168884,93.37078857421875,218.6510009765625,0.9936646819114685,212.74862670898438,244.76202392578125,0.5003302693367004,164.27011108398438,135.58535766601562,0.9341798424720764,475.8810119628906,397.5032043457031,0.9991896748542786,480.78704833984375,398.39703369140625,0.01975080370903015,93.41680908203125,220.6710968017578,0.004633545875549316
