scorer,,,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000,DLC_resnet50_BellyCam ModelJun24shuffle1_100000
bodyparts,,,nose,nose,nose,neck,neck,neck,leftforepaw,leftforepaw,leftforepaw,rightforepaw,rightforepaw,rightforepaw,lefthindpaw,lefthindpaw,lefthindpaw,righthindpaw,righthindpaw,righthindpaw,baseoftail,baseoftail,baseoftail,tail,tail,tail
coords,,,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data,2022-07-04_101_EB019_bellyCam,img056831.png,541.110107421875,269.88555908203125,0.9996731281280518,470.1487731933594,257.950439453125,0.9935490489006042,512.4489135742188,296.4859313964844,0.9997394680976868,418.9670715332031,217.85101318359375,0.9707353711128235,188.6790313720703,353.1233825683594,0.999090313911438,219.59783935546875,127.38778686523438,0.9995214939117432,213.21961975097656,124.73744201660156,0.007744322996586561,106.16683959960938,336.68475341796875,0.34971916675567627
labeled-data,2022-07-04_101_EB019_bellyCam,img000073.png,543.5889892578125,240.568359375,0.045253392308950424,498.2848815917969,314.9562683105469,0.5056260228157043,490.78338623046875,314.0290222167969,0.006124214734882116,264.2142333984375,494.8022155761719,0.024381093680858612,490.4588317871094,80.56562042236328,0.05459170788526535,265.93621826171875,493.8867492675781,0.12912309169769287,380.1380310058594,39.9888916015625,0.20510931313037872,598.9857788085938,271.4900817871094,0.08254460990428925
labeled-data,2022-07-04_101_EB019_bellyCam,img002843.png,565.5078735351562,264.5326232910156,0.7237403392791748,484.0046691894531,260.7843933105469,0.9947106838226318,515.179443359375,308.2999572753906,0.9930264949798584,551.9599609375,255.8572540283203,0.11174055933952332,92.37957763671875,362.90338134765625,0.19845429062843323,305.86175537109375,171.20033264160156,0.006353270728141069,465.04803466796875,357.26641845703125,0.09584798663854599,307.1016540527344,173.98109436035156,0.8867138028144836
labeled-data,2022-07-04_101_EB019_bellyCam,img066880.png,539.6975708007812,271.6692199707031,0.9998261332511902,471.1271057128906,262.0897521972656,0.9898781776428223,500.2553405761719,302.0203857421875,0.9998440742492676,474.5849609375,218.361083984375,0.9986621141433716,193.61155700683594,364.13250732421875,0.9994484782218933,252.17416381835938,119.09725189208984,0.9983878135681152,546.3768310546875,269.9698791503906,0.007968871854245663,102.73018646240234,231.7825469970703,0.5305523872375488
labeled-data,2022-07-04_101_EB019_bellyCam,img005959.png,563.2826538085938,262.8748779296875,0.03699766471982002,521.6266479492188,256.18798828125,0.4215514361858368,382.0409851074219,310.1892395019531,0.29206734895706177,503.0419921875,215.98513793945312,0.9913864135742188,206.36346435546875,356.0997619628906,0.8157616257667542,363.791259765625,147.92820739746094,0.005399017594754696,367.28839111328125,145.02444458007812,0.97165447473526,580.7552490234375,263.3013000488281,0.2151593714952469
labeled-data,2022-07-04_101_EB019_bellyCam,img059304.png,539.1607055664062,268.0788879394531,0.998531699180603,464.6964416503906,249.84397888183594,0.9819918274879456,511.1379089355469,280.3580322265625,0.9997645020484924,405.885009765625,213.36074829101562,0.9838257431983948,177.494873046875,351.8771057128906,0.9987834095954895,208.78993225097656,122.40498352050781,0.9985716342926025,108.09236145019531,328.57830810546875,0.006255260203033686,103.8625259399414,330.2774353027344,0.8548198342323303
labeled-data,2022-07-04_101_EB019_bellyCam,img120085.png,540.3896484375,267.1542053222656,0.9998260140419006,472.0856628417969,257.978515625,0.9843078255653381,508.1336975097656,290.06951904296875,0.9994885921478271,420.2611083984375,224.54856872558594,0.9875166416168213,185.494384765625,353.38861083984375,0.9989370703697205,283.4004211425781,125.92445373535156,0.9960325360298157,277.0990905761719,125.58121490478516,0.007486307993531227,107.38203430175781,214.48703002929688,0.7562617659568787
labeled-data,2022-07-04_101_EB019_bellyCam,img059187.png,540.7042846679688,266.61798095703125,0.9996389150619507,467.2309875488281,251.866943359375,0.9879246950149536,514.1759033203125,283.3190002441406,0.9996795654296875,407.1557312011719,215.1947784423828,0.9867349863052368,180.5092315673828,351.811279296875,0.9986422657966614,212.9605255126953,122.6944351196289,0.9991766810417175,106.71321868896484,329.6969909667969,0.00784239824861288,104.76519775390625,331.74114990234375,0.7908536195755005
